          x1          x2          x3     azimuth         dip         iRx
   3107.81250       0.00000000       250.000000               0           0         438
   3134.37500       0.00000000       250.000000               0           0         439
   3160.93750       0.00000000       250.000000               0           0         440
   3187.50000       0.00000000       250.000000               0           0         441
   3214.06250       0.00000000       250.000000               0           0         442
   3240.62500       0.00000000       250.000000               0           0         443
   3267.18750       0.00000000       250.000000               0           0         444
   3293.75000       0.00000000       250.000000               0           0         445
   3320.31250       0.00000000       250.000000               0           0         446
   3346.87500       0.00000000       250.000000               0           0         447
   3373.43750       0.00000000       250.000000               0           0         448
   3400.00000       0.00000000       250.000000               0           0         449
   3426.56250       0.00000000       250.000000               0           0         450
   3453.12500       0.00000000       250.000000               0           0         451
   3479.68750       0.00000000       250.000000               0           0         452
   3506.25000       0.00000000       250.000000               0           0         453
   3532.81250       0.00000000       250.000000               0           0         454
   3559.37500       0.00000000       250.000000               0           0         455
   3585.93750       0.00000000       250.000000               0           0         456
   3612.50000       0.00000000       250.000000               0           0         457
   3639.06250       0.00000000       250.000000               0           0         458
   3665.62500       0.00000000       250.000000               0           0         459
   3692.18750       0.00000000       250.000000               0           0         460
   3718.75000       0.00000000       250.000000               0           0         461
   3745.31250       0.00000000       250.000000               0           0         462
   3771.87500       0.00000000       250.000000               0           0         463
   3798.43750       0.00000000       250.000000               0           0         464
   3825.00000       0.00000000       250.000000               0           0         465
   3851.56250       0.00000000       250.000000               0           0         466
   3878.12500       0.00000000       250.000000               0           0         467
   3904.68750       0.00000000       250.000000               0           0         468
   3931.25000       0.00000000       250.000000               0           0         469
   3957.81250       0.00000000       250.000000               0           0         470
   3984.37500       0.00000000       250.000000               0           0         471
   4010.93750       0.00000000       250.000000               0           0         472
   4037.50000       0.00000000       250.000000               0           0         473
   4064.06250       0.00000000       250.000000               0           0         474
   4090.62500       0.00000000       250.000000               0           0         475
   4117.18750       0.00000000       250.000000               0           0         476
   4143.75000       0.00000000       250.000000               0           0         477
   4170.31250       0.00000000       250.000000               0           0         478
   4196.87500       0.00000000       250.000000               0           0         479
   4223.43750       0.00000000       250.000000               0           0         480
   4250.00000       0.00000000       250.000000               0           0         481
   4276.56250       0.00000000       250.000000               0           0         482
   4303.12500       0.00000000       250.000000               0           0         483
   4329.68750       0.00000000       250.000000               0           0         484
   4356.25000       0.00000000       250.000000               0           0         485
   4382.81250       0.00000000       250.000000               0           0         486
   4409.37500       0.00000000       250.000000               0           0         487
   4435.93750       0.00000000       250.000000               0           0         488
   4462.50000       0.00000000       250.000000               0           0         489
   4489.06250       0.00000000       250.000000               0           0         490
   4515.62500       0.00000000       250.000000               0           0         491
   4542.18750       0.00000000       250.000000               0           0         492
   4568.75000       0.00000000       250.000000               0           0         493
   4595.31250       0.00000000       250.000000               0           0         494
   4621.87500       0.00000000       250.000000               0           0         495
   4648.43750       0.00000000       250.000000               0           0         496
   4675.00000       0.00000000       250.000000               0           0         497
   4701.56250       0.00000000       250.000000               0           0         498
   4728.12500       0.00000000       250.000000               0           0         499
   4754.68750       0.00000000       250.000000               0           0         500
   4781.25000       0.00000000       250.000000               0           0         501
   4807.81250       0.00000000       250.000000               0           0         502
   4834.37500       0.00000000       250.000000               0           0         503
   4860.93750       0.00000000       250.000000               0           0         504
   4887.50000       0.00000000       250.000000               0           0         505
   4914.06250       0.00000000       250.000000               0           0         506
   4940.62500       0.00000000       250.000000               0           0         507
   4967.18750       0.00000000       250.000000               0           0         508
   4993.75000       0.00000000       250.000000               0           0         509
   5020.31250       0.00000000       250.000000               0           0         510
   5046.87500       0.00000000       250.000000               0           0         511
   5073.43750       0.00000000       250.000000               0           0         512
   5100.00000       0.00000000       250.000000               0           0         513
   5126.56250       0.00000000       250.000000               0           0         514
   5153.12500       0.00000000       250.000000               0           0         515
   5179.68750       0.00000000       250.000000               0           0         516
   5206.25000       0.00000000       250.000000               0           0         517
   5232.81250       0.00000000       250.000000               0           0         518
   5259.37500       0.00000000       250.000000               0           0         519
   5285.93750       0.00000000       250.000000               0           0         520
   5312.50000       0.00000000       250.000000               0           0         521
   5339.06250       0.00000000       250.000000               0           0         522
   5365.62500       0.00000000       250.000000               0           0         523
   5392.18750       0.00000000       250.000000               0           0         524
   5418.75000       0.00000000       250.000000               0           0         525
   5445.31250       0.00000000       250.000000               0           0         526
   5471.87500       0.00000000       250.000000               0           0         527
   5498.43750       0.00000000       250.000000               0           0         528
   5525.00000       0.00000000       250.000000               0           0         529
   5551.56250       0.00000000       250.000000               0           0         530
   5578.12500       0.00000000       250.000000               0           0         531
   5604.68750       0.00000000       250.000000               0           0         532
   5631.25000       0.00000000       250.000000               0           0         533
   5657.81250       0.00000000       250.000000               0           0         534
   5684.37500       0.00000000       250.000000               0           0         535
   5710.93750       0.00000000       250.000000               0           0         536
   5737.50000       0.00000000       250.000000               0           0         537
   5764.06250       0.00000000       250.000000               0           0         538
   5790.62500       0.00000000       250.000000               0           0         539
   5817.18750       0.00000000       250.000000               0           0         540
   5843.75000       0.00000000       250.000000               0           0         541
   5870.31250       0.00000000       250.000000               0           0         542
   5896.87500       0.00000000       250.000000               0           0         543
   5923.43750       0.00000000       250.000000               0           0         544
   5950.00000       0.00000000       250.000000               0           0         545
   5976.56250       0.00000000       250.000000               0           0         546
   6003.12500       0.00000000       250.000000               0           0         547
   6029.68750       0.00000000       250.000000               0           0         548
   6056.25000       0.00000000       250.000000               0           0         549
   6082.81250       0.00000000       250.000000               0           0         550
   6109.37500       0.00000000       250.000000               0           0         551
